Name,Address
부산서면중앙로,부산광역시 부산진구 중앙대로 701 (부전동)
서면서전로,부산광역시 부산진구 서전로 19 (부전동)
부산서면,부산광역시 부산진구 중앙대로692번길 46-10 (부전동)
서면역,부산광역시 부산진구 서전로 1 (부전동)
부전역,"부산광역시 부산진구 중앙대로 777, 서면호텔 복합시설1,2층 (부전동)"
서면센트럴스퀘어,부산광역시 부산진구 중앙대로666번길 50 (부전동)
서면메디컬거리,"부산광역시 부산진구 가야대로 783-1, 1층 (부전동)"
서면중앙,부산광역시 부산진구 서면로68번길 1 (부전동)
서면트레이더스,부산광역시 부산진구 시민공원로 31 (부암동)
서면엠디엠타워,부산광역시 부산진구 중앙대로 639 (범천동)
서면문화로,부산광역시 부산진구 서면문화로 10 (부전동)
부산덕천역,부산광역시 북구 만덕대로 30 (덕천동)
부산화명역,부산광역시 북구 금곡대로285번길 5 (화명동)
화명강변DT,부산광역시 북구 금곡대로77 (덕천동)
부산구남역DT,부산광역시 북구 백양대로 1040 (구포동)
부산만덕DT,부산광역시 북구 만덕대로 323 (만덕동)
사상주례DT,부산광역시 사상구 백양대로 520 (주례동)
동서대DT,부산광역시 사상구 가야대로 338 (주례동)
사상역,부산광역시 사상구 사상로 211 (괘법동)
부산사상로,부산광역시 사상구 사상로 200 (괘법동) 105호
삼락강변DT,부산광역시 사상구 낙동대로 1306 (삼락동)
사상엄궁DT,부산광역시 사상구 낙동대로 744 (엄궁동)
다대포비치,부산광역시 사하구 다대로 714 (다대동)
부산하단,부산광역시 사하구 낙동대로 455 (하단동)
다대포DT,부산광역시 사하구 다대로 493 (다대동)
을숙도강변DT,부산광역시 사하구 하신번영로 381-6 (하단동)
부산괴정역,부산광역시 사하구 사하로186번길 6 (괴정동)
하단중앙,부산광역시 사하구 낙동남로 1411 (하단동)
사하장림DT,부산광역시 사하구 을숙도대로 682 (장림동)
부산교대역DT,부산광역시 연제구 중앙대로 1250 (거제동)
연산시티타워,부산광역시 연제구 중앙대로 1125 (연산동)
부산교대역,부산광역시 연제구 명륜로 3 (거제제1동) 한양프라자
부산연산역,부산광역시 연제구 반송로 20 (연산동)
연산중앙로,부산광역시 연제구 중앙대로 1091 (연산동)
부산교대,부산광역시 연제구 교대로 20-2 (거제동)
연산트레이더스,부산광역시 연제구 좌수영로 241 연산동
부산시청,부산광역시 연제구 중앙천로 93 (연산동)
영도청학DT,부산광역시 영도구 태종로 373 (청학동)
영도대교,부산광역시 영도구 태종로 39 (대교동1가)
부산광복로R,부산광역시 중구 광복중앙로 8-2 (광복동3가)
자갈치역,부산광역시 중구 구덕로 54-1 (남포동5가)
국제시장,부산광역시 중구 대청로 80 (대청동3가)
부산중앙역,부산광역시 중구 중앙대로81번길 2 (중앙동4가)
BIFF광장,부산광역시 중구 비프광장로 25 (남포동3가)
남포동역,"부산광역시 중구 구덕로 4, 1~2층 (광복동1가)"
기장역DT,부산광역시 기장군 기장읍 기장대로 527
동부산DT,부산광역시 기장군 기장읍 기장해안로 56
부산정관,부산광역시 기장군 정관읍 정관로 579
부산P.아울렛,부산광역시 기장군 정관로 1133 (175호)
동부산테마파크,부산광역시 기장군 기장읍 동부산관광로 34
광안수변공원,부산광역시 수영구 민락수변로 29 (민락동)
수영역,부산광역시 수영구 수영로 671 (광안동)
금련산역,부산광역시 수영구 수영로464번길 6 (남천동)
광안비치,부산광역시 수영구 광안로62번길 39 (광안동)
수영망미DT,부산광역시 수영구 과정로 68 (망미동)
광안리,부산광역시 수영구 광안해변로 247 (민락동)
남천,부산광역시 수영구 남천바다로 38 (남천동)
밀락더마켓,부산광역시 수영구 민락수변로17번길 56 (민락동)
스타필드명지,부산광역시 강서구 명지국제6로 168 스타필드 명지 1층
명지강변DT,부산광역시 강서구 르노삼성대로 620 (명지동)
명지국제신도시,부산광역시 강서구 명지국제5로 42 (명지동)
명지오션시티,부산광역시 강서구 명지오션시티11로 66 (명지동)
명지퍼스트월드,"부산광역시 강서구 명지국제7로 37 (명지동, 더샵 명지퍼스트월드 2단지)"
동래역,부산광역시 동래구 충렬대로181번길 42
명륜역,부산광역시 동래구 동래로 25
사직구장,부산광역시 동래구 사직북로 4 (사직동)
부산안락DT,부산광역시 동래구 충렬대로 446 (안락동)
동래미남DT,부산광역시 동래구 충렬대로 101 (온천동)
부산사직,부산광역시 동래구 사직북로 24 (사직동)
부산온천장역,"부산광역시 동래구 중앙대로 1523, SK허브스카이위아아파트 1층 (온천동)"
부산동래,부산광역시 동래구 충렬대로 194 (명륜동)
부산송도해수욕장,"부산광역시 서구 송도해변로 97(101,102,201) (암남동)"
부민사거리,부산광역시 서구 구덕로 212 (부민동1가)
부산동대신역,부산광역시 서구 구덕로322번길 7 (동대신동3가)
동아대병원,부산광역시 서구 동대로 8 (동대신동3가)
더해운대R,"부산광역시 해운대구 해운대해변로 197 (우동, 해운대경동제이드아파트)"
수영강변DT,부산광역시 해운대구 수영강변대로 516 (반여동)
센텀파크,"부산광역시 해운대구 센텀중앙로 145 (재송동, 더샵센텀파크1차아파트)"
해운대역,부산광역시 해운대구 구남로 9 (우동)
부산재송DT,부산광역시 해운대구 해운대로 189 (재송동)
해운대,부산광역시 해운대구 구남로 49 (중동) 101호
센텀로,부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스 센텀로점
센텀신세계B1,부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC
해운대달맞이DT,부산광역시 해운대구 달맞이길 57 (중동) 1~3층
센텀그린타워,부산광역시 해운대구 센텀중앙로 78 (우동)
부산송정비치,부산광역시 해운대구 송정해변로 36 (송정동)
장산역,부산광역시 해운대구 해운대로 802 (좌동)
하버타운,부산광역시 해운대구 해운대해변로 257 (우동)
벡스코,"부산광역시 해운대구 APEC로 55, 벡스코내 (우동)"
베네시티,부산광역시 해운대구 해운대해변로 163 (우동)
팔레드시즈,"부산광역시 해운대구 해운대해변로298번길 24, 팔래드시즈 1-3호, 2-3호 (중동)"
블루스퀘어,부산광역시 해운대구 좌동로 96 (좌동)
센텀시티역,"부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층 (우동)"
제니스스퀘어,"부산광역시 해운대구 마린시티2로 33, 제니스스퀘어 (우동)"
마린시티아이파크,부산광역시 해운대구 마린시티2로 38 (우동)
해운대달맞이,부산광역시 해운대구 달맞이길 189 (중동)
해운대이마트,부산광역시 해운대구 좌동순환로 511 (중동) 1층
센텀드림월드,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)"
센텀KNN,부산광역시 해운대구 센텀서로 30 (우동)
월드마크센텀,"부산광역시 해운대구 센텀동로 25, 1층 (우동)"
해운대NC,부산광역시 해운대구 해운대로 813 (좌동)
해운대좌동,부산광역시 해운대구 좌동순환로 178 (좌동)
해운대 엑스더스카이,부산광역시 해운대구 달맞이길30
센텀신세계3F,부산광역시 해운대구 센텀남대로 35 (우동)
해운대중동역,부산광역시 해운대구 좌동순환로 6 (중동)
센텀몰1F,부산광역시 해운대구 센텀4로 15 (우동)
그랜드조선 부산,부산광역시 해운대구 해운대해변로 292 (중동)
울산번영로,울산광역시 남구 삼산로 182 (달동)
울산대공원,울산광역시 남구 대공원입구로 4 (옥동)
울산도산사거리DT,울산광역시 남구 대암로129번길 9-6 (야음동)
울산시청사거리DT,울산광역시 남구 중앙로 180 (달동)
울산남구청DT,울산광역시 남구 번영로 215 (신정동)
울산중리사거리DT,울산광역시 남구 돋질로 310 (삼산동)
울산센트럴,울산광역시 남구 삼산로 231 (달동)
울산삼산로,울산광역시 남구 삼산로 278 번길 8 (삼산동)
울산대,울산광역시 남구 대학로84번길 5-3 (무거동)
울산디자인거리,"울산광역시 남구 삼산중로74번길 30-1, 1~2층 (삼산동)"
울산신복,울산광역시 남구 대학로 152 (무거동)
울산삼산대로,"울산광역시 남구 삼산로 257, 1층 (달동)"
울산번영로DT,울산광역시 남구 달삼로 3 (달동)
울산삼성프라자,울산광역시 남구 삼산로 86 (달동)
울산신정DT,울산광역시 남구 문수로 435 (신정동)
울산호계DT,울산광역시 북구 산업로 1464 (신천동)
울산북구청DT,울산광역시 북구 산업로 1011 (연암동)
울산진장,울산광역시 북구 진장17길 10 (진장동)
울산정자비치DT,울산광역시 북구 동해안로 1601 (산하동)
울산화봉,울산광역시 북구 화봉로 75 (화봉동)
북울산삼성프라자,울산광역시 북구 진장유통로 65 (진장동)
울산간절곶,울산광역시 울주군 서생면 대송리 25-18
울산 KTX,울산광역시 울주군 삼남읍 도호1길 16
울산MBC DT,울산광역시 중구 번영로 434 (복산동)
울산성안,울산광역시 중구 성안12길 45 (성안동)
울산성남삼거리,울산광역시 중구 젊음의2거리 33 (성남동)
울산약사DT,울산광역시 중구 북부순환도로 754 (약사동)
울산국가정원,울산광역시 중구 태화강국가정원길 205 (태화동)
현대동구,울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장
울산테라스파크,울산광역시 동구 방어진순환도로 652 (일산동)
울산일산비치DT,울산광역시 동구 일산진11길 95 (일산동)
현대동구5F,울산광역시 동구 방어진순환도로 899 (서부동)
울산주전비치,울산광역시 동구 동해안로 667 (주전동)
인천강화DT,인천광역시 강화군 강화읍 강화대로 343
경인교대입구역DT,인천광역시 계양구 계양대로 131 (작전동)
인천계양,인천광역시 계양구 장제로 808 (계산동)
인천작전,"인천광역시 계양구 계양대로 37, 1층 (작전동)"
인천계산역DT,인천광역시 계양구 경명대로 1105 (계산동)
계양BMW,인천광역시 계양구 서운산단로2길 6 (서운동) BMW 바바리안모터스
인천학익DT,인천광역시 미추홀구 매소홀로 368 (학익동)
인천용현DT,인천광역시 미추홀구 아암대로 107 (용현동)
주안역,"인천광역시 미추홀구 주안로 100 (주안동) 1층,2층"
인하대,인천광역시 미추홀구 인하로 59 (용현동)
제물포역DT,인천광역시 미추홀구 경인로 103 (숭의동)
인천주안DT,인천광역시 미추홀구 인주대로 443 (주안동)
인천도화DT,인천광역시 미추홀구 장고개로 28 (도화동)
인하대역,인천광역시 미추홀구 독배로 309 (용현동)
SSG랜더스필드2F,인천광역시 미추홀구 매소홀로 618 (문학동)
SSG랜더스필드1F,인천광역시 미추홀구 매소홀로 618 (문학동)
인천용일사거리DT,인천광역시 미추홀구 한나루로 525 (주안동)
송림트레이더스,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)"
인천갈산DT,인천광역시 부평구 장제로 371 (갈산동)
인천삼산,인천광역시 부평구 길주로 643 (삼산동)
부평사거리,"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)"
부평시장역,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)"
부평,인천광역시 부평구 경원대로 1397 (부평동)
동암역,"인천광역시 부평구 동암광장로 14, 1~2층 (십정동)"
부평역,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)"
인천테크노밸리,인천광역시 부평구 주부토로 236 (갈산동)
인천성모병원,인천광역시 부평구 동수로 56 (부평동)
인천스퀘어원,인천광역시 연수구 청능대로 210 (동춘동)
인천동춘DT,인천광역시 연수구 앵고개로 171 (동춘동)
인천송도,"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)"
송도트리플R,인천광역시 연수구 송도과학로16번길 33-1 (송도동)
인천송도DT,인천광역시 연수구 하모니로 136 (송도동)
인천연수,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호"
송도캠퍼스타운역,인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운
송도커넬워크,인천광역시 연수구 아트센터대로 131 (송도동)
송도센트럴파크,인천광역시 연수구 센트럴로 194 (송도동)
연수이마트,인천광역시 연수구 경원대로 184 (동춘동)
인천옥련DT,인천광역시 연수구 능허대로 137 (옥련동)
송도캐슬파크,인천광역시 연수구 인천타워대로132번길 9 (송도동)
송도현대아울렛,인천광역시 연수구 송도국제대로 123 (송도동)
송도컨벤시아대로DT,인천광역시 연수구 벤처로 10 (송도동)
검단사거리역,인천광역시 서구 완정로 172 (마전동)
인천청라센트럴,"인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)"
인천청라한신,인천광역시 서구 청라커낼로260번길 27 (청라동)
인천당하DT,인천광역시 서구 원당대로 668 (당하동)
인천청라타워돔,인천광역시 서구 중봉대로 612번길 10-17
인천서구청DT,인천광역시 서구 서곶로 277 (심곡동)
인천청라,인천광역시 서구 중봉대로 586번길 19
루원시티,"인천광역시 서구 가정로 437 (가정동, 루원시티 SK Leaders VIEW)"
인천공촌DT,인천광역시 서구 경명대로694번길 2 (공촌동)
인천청라DT,인천광역시 서구 국제대로 237 (청라동)
부평삼거리역DT,인천광역시 남동구 경인로 750 (간석동)
인천구월아시아드,인천광역시 남동구 인하로 556 (구월동)
인천터미널사거리,인천광역시 남동구 예술로 126 (구월동)
인천서창,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호"
인천간석DT,인천광역시 남동구 경원대로 974 (간석동)
인천예술회관역,인천광역시 남동구 예술로 174 (구월동) 흥국생명
구월로데오,"인천광역시 남동구 인하로 497-22, 2층 (구월동)"
구월길병원,"인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥 (구월동)"
인천구월,"인천광역시 남동구 예술로 138 (구월동) 101,102,111,201,209호 일부,210호 일부"
인천논현,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)"
인천구월중앙,인천광역시 남동구 용천로 70 (구월동)
간석중앙공원DT,인천광역시 남동구 경인로 563 (간석동)
영종하늘도시,인천광역시 중구 하늘중앙로195번길 15 (중산동)
인천공항T2출국,인천광역시 중구 공항로 272 (운서동)
인천공항T2에어,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235
인천공항T2입국,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202
영종도운서역,인천광역시 중구 신도시남로142번길 17 (운서동)
인천공항중앙,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73
인천공항랜드,인천광역시 중구 공항로 272 (운서동) 인천공항
동해DT,강원도 동해시 중앙로 219 (천곡동)
동해IC DT,강원도 동해시 동해대로 5453 (평릉동)
설악쏘라노,강원도 속초시 미시령로2983번길 111 (장사동)
속초DT,강원도 속초시 동해대로 4114 (조양동)
속초중앙로,강원도 속초시 중앙로 123 (금호동)
속초교동DT,강원도 속초시 청대로 339 (교동)
춘천구봉산R,강원도 춘천시 동면 순환대로 1154-63
춘천후평DT,강원도 춘천시 후석로 318 (후평동)
춘천석사DT,강원도 춘천시 후석로 13 (석사동)
춘천명동,강원도 춘천시 중앙로 57 (중앙로2가)
춘천이마트,강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층
강원대,강원도 춘천시 서부대성로 243-1 (효자동)
춘천퇴계DT,강원도 춘천시 안마산로 95 (퇴계동)
춘천온의,강원도 춘천시 방송길 104 (온의동)
비발디파크,강원도 홍천군 서면 한치골길 262
오션월드,강원도 홍천군 서면 한치골길 262
강릉송정DT,강원도 강릉시 경강로 2400 (송정동)
강릉강문해변,강원도 강릉시 창해로350번길 3 (강문동)
강릉교동광장,강원도 강릉시 교동광장로 114 (교동)
강릉중앙로,강원도 강릉시 경강로 2096 (임당동)
강릉안목항,강원도 강릉시 창해로14번길 40 (견소동)
강릉율곡DT,강원도 강릉시 율곡로 2996 (교동)
소노델피노,강원도 고성군 토성면 미시령옛길 1153
원주반곡DT,강원도 원주시 동부순환로 37 (반곡동)
원주명륜DT,강원도 원주시 남원로 588 (명륜동)
원주무실,강원도 원주시 능라동길 73 (무실동)
원주혁신도시,강원도 원주시 혁신로 61 (반곡동)
원주터미널,강원도 원주시 서원대로 178 (단계동)
오크밸리,강원도 원주시 지정면 오크밸리1길 70
원주IC DT,강원도 원주시 현충로 294 (태장동)
원주단구DT,강원도 원주시 서원대로 443 (단구동)
김해구산DT,경상남도 김해시 김해대로 1918 (구산동)
김해진영DT,경상남도 김해시 진영읍 여래로20번길 34-26
신세계김해R,경상남도 김해시 김해대로 2232 신세계백화점 1층
김해이마트,경상남도 김해시 김해대로 2232 김해이마트 1층
김해대로DT,경상남도 김해시 김해대로 2465
김해외동DT,경상남도 김해시 분성로 146 (외동)
김해율하,경상남도 김해시 율하카페길 77 (관동동) 1층
김해삼계,경상남도 김해시 가야로 182 (삼계동)
김해내동,경상남도 김해시 경원로 67 (내동)
김해주촌DT,경상남도 김해시 주촌면 선천로 99
김해가야로DT,경상남도 김해시 가야로 450 (동상동)
장유율하,경상남도 김해시 율하6로 67 1층 105호 (장유동)
진영신도시,경상남도 김해시 진영읍 장등로10번길 1
김해율하신도시,경상남도 김해시 율하3로 32 (율하동)
김해금관대로DT,경상남도 김해시 금관대로 1293 (내동)
밀양DT,경상남도 밀양시 밀양대로 1792 (삼문동)
경남사천DT,경상남도 사천시 사천읍 사천대로 1844
사천벌리,경상남도 사천시 주공로 31 (벌리동)
진주평거,경상남도 진주시 진양호로 206 BYC빌딩1층
진주칠암DT,경상남도 진주시 진주대로829번길 2 (주약동)
진주중안,경상남도 진주시 진양호로527번길 3 (중안동)
진주신안,경상남도 진주시 진양호로 353 (신안동)
진주경상대,경상남도 진주시 진주대로 510 (가좌동)
진주혁신도시,경상남도 진주시 에나로127번길 30 (충무공동)
경상대칠암캠퍼스,경상남도 진주시 동진로 22 (칠암동)
마산회원DT,경상남도 창원시 마산회원구 3·15대로 518 (회원동)
창원상남로,경상남도 창원시 성산구 상남로 88 (상남동)
마산역DT,경상남도 창원시 마산회원구 3·15대로 715 (석전동)
마산해안대로DT,경상남도 창원시 마산합포구 해안대로 383 (오동동)
진해자은DT,경상남도 창원시 진해구 진해대로 962 (자은동)
창원역DT,경상남도 창원시 의창구 의창대로 68 (팔용동)
창원호계DT,경상남도 창원시 마산회원구 내서읍 호원로 315
창원마창대교,경상남도 창원시 성산구 삼귀로 159 (귀곡동)
삼성창원병원,경상남도 창원시 마산회원구 팔용로 158 (합성동)
마산터미널,경상남도 창원시 마산회원구 합성남로 6-1 (합성동)
창원상남사거리,경상남도 창원시 성산구 단정로 25
진해용원,경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩
창원리베라,경상남도 창원시 성산구 중앙대로100번길 9 (상남동)
창원상남중앙,경상남도 창원시 성산구 마디미로 20 (상남동)
창원상남동R,경상남도 창원시 성산구 상남로 132 (상남동)
신세계마산,경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층
창원시티세븐,경상남도 창원시 성산구 원이대로 320 (대원동)
경남대,경상남도 창원시 마산합포구 월영남로 3 (해운동)
창원용지호수,경상남도 창원시 성산구 용지로169번길 1 (용호동)
마산월남동DT,경상남도 창원시 마산합포구 3·15대로 70 (월남동2가)
마산봉암로DT,경상남도 창원시 마산회원구 봉양로 118 (봉암동)
창원반림,경상남도 창원시 성산구 반송로 150 (반림동)
창원유니시티,경상남도 창원시 의창구 중동중앙로 47 (중동)
창원NC파크R,"경상남도 창원시 마산회원구 삼호로 63 (양덕동), 창원NC파크"
창원중앙역,경상남도 창원시 의창구 용동로 91 (사림동)
진해부산신항,경상남도 창원시 진해구 신항동로 121 (용원동) 112호
창원대로DT,경상남도 창원시 성산구 성산패총로 182 (가음정동)
창원사파,"경상남도 창원시 성산구 창이대로689번길 4-4 (사파동) 1,2층"
진해장천,"경상남도 창원시 진해구 충장로 662 (장천동), [108호, 109호, 110호, 111호]"
창원파티마병원,경상남도 창원시 의창구 창이대로 45 (명서동)
창원내서,경상남도 창원시 마산회원구 내서읍 광려천서로 81
창원팔용,경상남도 창원시 의창구 팔용로 419 (팔용동)
통영이마트,경상남도 통영시 광도면 죽림4로 9
거제대로DT,경상남도 거제시 거제대로 4521 (수월동)
거제고현,경상남도 거제시 거제중앙로 1936 (고현동)
소노캄거제,경상남도 거제시 일운면 거제대로 2660 1층
디큐브거제,경상남도 거제시 장평로 12 (장평동)
거제옥포DT,경상남도 거제시 거제대로 3718 (옥포동)
남양산IC DT,경상남도 양산시 동면 양산대로 532
양산증산역,경상남도 양산시 물금읍 증산역로 177
양산가촌,경상남도 양산시 물금읍 야리로 25
양산덕계DT,경상남도 양산시 웅상대로 860 (덕계동)
양산터미널,경상남도 양산시 양산역1길 7 (중부동) 양산시외버스터미널
양산범어,경상남도 양산시 물금읍 범어로 62
양산이마트,"경상남도 양산시 양산역6길 12, 양산이마트 1층 (중부동)"
양산물금DT,경상남도 양산시 물금읍 황산로 346
경산중방DT,경상북도 경산시 경안로 222 (중방동)
영남대아트센터,경상북도 경산시 대학로 280 (대동) 영남대학교
영남대중앙도서관,경상북도 경산시 대학로 280 (조영동) 영남대학교
영남대,"경상북도 경산시 청운로 16, 1~3층 (대동)"
대구가톨릭대,경상북도 경산시 하양읍 하양로 18
경산이마트,경상북도 경산시 옥산로 227 (중산동) 경산이마트
대구대학교,경상북도 경산시 진량읍 대구대로 201
경산임당역DT,경상북도 경산시 대학로 208 (계양동)
경산중산,"경상북도 경산시 펜타힐즈로 74 (중산동) 109호,110호,111호,112호"
경산하양DT,경상북도 경산시 진량읍 대학로 1417 경상북도 경산시 진량읍 대학로 1417
경주보문,경상북도 경주시 보문로 537 (천군동)
경주터미널DT,경상북도 경주시 태종로 686 (사정동)
경주황성,경상북도 경주시 황성로1번길 4 (황성동)
경주대릉원,경상북도 경주시 첨성로 125 (황남동)
경주보문호수DT,경상북도 경주시 보문로 132-6 (북군동)
경주중앙,경상북도 경주시 원효로 105-1 (노동동)
경주보문로DT,"경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)"
경주용강DT,경상북도 경주시 산업로 4350 (용강동)
구미상모DT,경상북도 구미시 금오대로 439 (상모동)
구미도량DT,경상북도 구미시 야은로 312 (도량동)
구미옥계,경상북도 구미시 옥계북로 20 (양포동)
구미시청DT,경상북도 구미시 송정대로 27 (송정동)
구미인의,경상북도 구미시 인동중앙로 15 (인의동)
구미금오산DT,경상북도 구미시 금오산로 205 (남통동)
구미,경상북도 구미시 구미중앙로 94 (원평동)
구미인동,"경상북도 구미시 인동가산로 9-3, 노블레스타워 1층 (황상동)"
구미공단,"경상북도 구미시 1공단로 212, HALLA SIGMA VALLEY 106 (공단동)"
구미광평DT,경상북도 구미시 구미대로 188 (광평동)
구미문성DT,경상북도 구미시 고아읍 들성로 207
구미확장단지,경상북도 구미시 산동읍 신당1로4길 19
상주무양DT,경상북도 상주시 영남제일로 1683 (무양동)
포항쌍용DT,경상북도 포항시 남구 중흥로 122 (상도동)
포항오천,경상북도 포항시 남구 오천읍 원동로 15
포항대이,경상북도 포항시 남구 포스코대로 124 (대잠동)
포항이마트,"경상북도 포항시 남구 냉천로 10, 이마트 포항점 1층 (인덕동)"
포항시청,경상북도 포항시 남구 시청로 5 (대잠동)
포항세명기독병원,경상북도 포항시 남구 포스코대로 351 (대도동)
포항포스코DT,경상북도 포항시 남구 동해안로6213번길 15-15 (동촌동)
문경새재,경상북도 문경시 문경읍 새재로 906
김천구미역,경상북도 김천시 혁신3로 26 (율곡동)
김천시청DT,경상북도 김천시 시청로 47 (대신동)
안동이마트,경상북도 안동시 옥동1길 2 (옥동)
안동병원,경상북도 안동시 앙실로 11 (수상동)
안동시청,경상북도 안동시 서동문로 173 (삼산동)
안동강변DT,경상북도 안동시 육사로 327 (법흥동)
안동옥동,경상북도 안동시 광명로 166 (옥동)
영천완산DT,경상북도 영천시 영화로 272 (완산동)
포항죽도DT,경상북도 포항시 북구 새천년대로 486 699-1 에스오일
포항장성DT,경상북도 포항시 북구 새천년대로 1255 (장성동)
포항양덕,경상북도 포항시 북구 장량로 162 (양덕동)
포항중앙,경상북도 포항시 북구 불종로 41 (신흥동)
포항영일대비치,경상북도 포항시 북구 삼호로 186 (항구동)
포항중앙로DT,경상북도 포항시 북구 중앙로 197 (죽도동)
전남광양DT,전라남도 광양시 중마중앙로 143
광양LF,전라남도 광양시 광양읍 순광로 466
광양마동DT,전라남도 광양시 백운로 1267 (마동)
목포터미널DT,전라남도 목포시 영산로 495 (상동)
목포하당,전라남도 목포시 백년대로 293 (상동)
목포북항DT,전라남도 목포시 고하대로 694 (산정동)
목포옥암,전라남도 목포시 백년대로375번길 1 (옥암동)
목포평화광장,전라남도 목포시 미항로 137 (상동)
목포용해DT,전라남도 목포시 대양로 133 (용해동)
목포남악,전라남도 무안군 남악3로82번길 11
전남도청DT,전라남도 무안군 삼향읍 남악3로 54
순천연향,전라남도 순천시 연향번영길 118 (연향동)
순천신대,전라남도 순천시 해룡면 향매로 99
순천호수공원,전라남도 순천시 왕지2길 17 (왕지동)
순천조례,전라남도 순천시 비봉2길 9 (조례동)
순천용당DT,전라남도 순천시 중앙로 398 (가곡동)
순천팔마DT,전라남도 순천시 백강로 23 (연향동)
순천이마트,전라남도 순천시 팔마로 191 (덕암동)
여수해양공원,전라남도 여수시 이순신광장로 192 (종화동)
여수학동DT,전라남도 여수시 도원로 271 (학동)
여수웅천,전라남도 여수시 예울마루로 37-53 (웅천동)
여수둔덕DT,전라남도 여수시 좌수영로 482 (둔덕동)
여수여서,전라남도 여수시 여문1로 49 (여서동)
여수여천,전라남도 여수시 망마로 39 (학동)
여수신월DT,전라남도 여수시 신월로 567 (신월동)
여수마리나,전라남도 여수시 웅천로 134 (웅천동)
전남화순DT,전라남도 화순군 화순읍 서양로 478
전남나주,전라남도 나주시 상야1길 21 (빛가람동)
나주혁신DT,전라남도 나주시 빛가람로 838 (빛가람동)
전북김제DT,전라북도 김제시 콩쥐팥쥐로 11 (검산동)
전북남원DT,전라북도 남원시 요천로 1477 (쌍교동)
익산모현,전라북도 익산시 선화로 106 (모현동1가)
익산영등DT,전라북도 익산시 무왕로 1005 (영등동)
익산영등,전라북도 익산시 무왕로 1052 (영등동)
익산동산DT,전라북도 익산시 평동로 722 (동산동)
전주송천DT,전라북도 전주시 덕진구 송천중앙로 228 (송천동2가)
전북대병원DT,전라북도 전주시 덕진구 백제대로 616 (금암동)
전주혁신도시,전라북도 전주시 덕진구 기지로 68 (중동)
전주덕진광장DT,전라북도 전주시 덕진구 기린대로 491 (덕진동1가)
전북대,전라북도 전주시 덕진구 명륜4길 12 (덕진동1가)
전주에코시티,전라북도 전주시 덕진구 세병2길 10 (송천동2가)
전주인후DT,전라북도 전주시 덕진구 아중로 135 (인후동1가)
전주호성DT,전라북도 전주시 덕진구 동부대로 860 (호성동1가)
전주IC DT,전라북도 전주시 덕진구 기린대로 1022 (여의동)
전주평화DT,전라북도 전주시 완산구 모악로 4696 (평화동2가)
전주백제대로DT,전라북도 전주시 완산구 백제대로 242 (중화산동2가)
전주효자DT,전라북도 전주시 완산구 용머리로 7 (효자동1가)
전주서신,전라북도 전주시 완산구 서신로 104 (서신동)
전주홍산로,전라북도 전주시 완산구 홍산로 238 (효자동2가)
전주한옥마을,전라북도 전주시 완산구 팔달로 123 (전동)
전북도청,전라북도 전주시 완산구 홍산중앙로 22 (효자동3가)
전주경원,전라북도 전주시 완산구 전주객사4길 44-18 (고사동)
전주신시가지,전라북도 전주시 완산구 우전로 255 (효자동2가)
전주효천DT,전라북도 전주시 완산구 천잠로 149 (효자동2가)
전북정읍DT,전라북도 정읍시 충정로 271 (수성동)
군산나운DT,전라북도 군산시 하나운안2길 4 (나운동)
군산수송,전라북도 군산시 수송로 195 (수송동)
군산대,전라북도 군산시 황룡로 7 (미룡동)
군산조촌DT,전라북도 군산시 번영로 133 (조촌동)
군산수송DT,전라북도 군산시 공단대로 243 (수송동)
공주동학사DT,충청남도 공주시 반포면 동학사1로 114
공주신관,충청남도 공주시 번영1로 113 (신관동)
공주DT,충청남도 공주시 무령로 467 (신관동)
논산중앙,충청남도 논산시 중앙로398번길 13-10
논산내동DT,충청남도 논산시 시민로 165 (내동)
